,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,1.9529667622042168e-07,8.814654135018422e-09,4249820.0,4154168.0,-0.003428382758366466,0.0005664155489174719,1
1,1,2,2.2897150116133517e-07,9.688503050589129e-09,4154168.0,3438589.0,0.0024530078193047604,0.0005247887499511618,1
2,2,3,2.2172652216216083e-07,1.2305374710907581e-08,3438589.0,3031178.0,-0.0017619787349670913,0.000633517305532205,1
3,3,4,2.2416999722962173e-07,1.2829278645288309e-08,3031178.0,3337474.0,0.003552969923531959,0.0005704349741413576,1
4,0,2,2.816499239138407e-07,1.2794825125927646e-08,4249820.0,3438589.0,-0.0014425526778880195,0.0006495867605781005,2
5,1,3,2.7443374744229926e-07,1.3739573910844684e-08,4154168.0,3031178.0,0.00040756085116469993,0.0006476770342172571,2
6,2,4,2.9226086913244655e-07,1.4200900341394916e-08,3438589.0,3337474.0,0.002125925306144768,0.0008593610095606895,2
7,0,3,3.576312685507753e-07,1.823132276836785e-08,4249820.0,3031178.0,-0.0039893294870649,0.000842313069031387,3
8,1,4,3.5960490258565315e-07,1.7475926851787072e-08,4154168.0,3337474.0,0.003848705384356552,0.0009237440448053378,3
